transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,user_transaction_frequency,user_total_spending,user_avg_transaction,user_expense_ratio,year,month,day_of_week,is_weekend,amount_category
T03122,U045,2021-03-03,Expense,Fod,423.0,UPI,Chennai,Grocery shopping cash,74,558555.0,7548.040540540541,0.8783783783783784,2021.0,3.0,2.0,0,Medium
T10595,U093,2022-12-30,Expense,Utilities,665.0,Cash,Bengaluru,Netflix subscription,81,867740.0,10712.839506172839,0.8271604938271605,2022.0,12.0,4.0,0,Large
T07096,U105,2020-03-21,Expense,Utilities,2258.0,Card,jaipur,Gift cash,73,644969.0,8835.191780821919,0.8767123287671232,2020.0,3.0,5.0,1,Very Large
T10252,U083,2020-12-28,Expense,Utilities,598.0,UPI,Bengaluru,Grocery shopping,90,779020.0,8655.777777777777,0.8555555555555555,2020.0,12.0,0.0,0,Large
T13489,U076,2019-08-19,Expense,Food,898.0,Card,Lucknow,Salary cash,86,827533.0,9622.476744186046,0.8488372093023255,2019.0,8.0,0.0,0,Large
T04479,U014,2022-01-21,Expense,Food,205.0,Cash,Pune,Netflix subscription,91,488139.0,5364.1648351648355,0.9120879120879121,2022.0,1.0,4.0,0,Medium
T10770,U188,2022-07-14,Expense,Travel,115.0,Card,Pune,,79,895223.0,11331.93670886076,0.8354430379746836,2022.0,7.0,3.0,0,Medium
T10104,U170,2021-06-16,Expense,Others,196.0,Cash,Lucknow,Course fee,73,841602.0,11528.794520547945,0.821917808219178,2021.0,6.0,2.0,0,Medium
T06742,U177,2019-06-01,Expense,Rent,175.0,Bank Transfer,KOLKATA,Salary ,89,738071.0,8292.932584269663,0.8764044943820225,2019.0,6.0,5.0,1,Medium
T12923,U009,2021-09-30,Expense,Travel,133.0,Cash,Mumbai,yEeMXPjCqte8Mh3zyAms,86,650503.0,7563.988372093023,0.8837209302325582,2021.0,9.0,3.0,0,Medium
T01021,U177,2021-11-17,Expense,Food,80.0,Bank Transfer,Lucknow,Salary late,89,738071.0,8292.932584269663,0.8764044943820225,2021.0,11.0,2.0,0,Small
T01074,U016,2020-10-29,Expense,Entertainment,851.0,UPI,Ahmedabad,Grocery shopping,86,606484.0,7052.139534883721,0.872093023255814,2020.0,10.0,3.0,0,Large
T05850,U147,2020-02-09,Expense,Rent,377.0,Cash,Jaipur,Netflix subscription,83,590604.0,7115.710843373494,0.8795180722891566,2020.0,2.0,6.0,1,Medium
T00059,U067,2020-03-17,Expense,Health,252.0,Card,Ahmedabad,Netflix subscription,72,747224.0,10378.111111111111,0.8472222222222222,2020.0,3.0,1.0,0,Medium
T09442,U177,2022-12-07,Expense,Rent,614.0,Card,Hyderabad,Monthly rent ,89,738071.0,8292.932584269663,0.8764044943820225,2022.0,12.0,2.0,0,Large
T10487,U189,2019-04-13,Expense,Food,156.0,UPI,,Salary,90,967555.0,10750.611111111111,0.8444444444444444,2019.0,4.0,5.0,1,Medium
T08479,U059,2021-12-31,Expense,Others,439.0,Bank Transfer,Delhi,Course fee,83,1297225.0,15629.216867469879,0.9518072289156626,2021.0,12.0,4.0,0,Medium
T05335,U073,2020-09-24,Expense,Health,194.0,Bank Transfer,Hyderabad,Netflix subscription,93,1064939.0,11450.956989247312,0.7956989247311828,2020.0,9.0,3.0,0,Medium
T11147,U096,2021-12-09,Expense,Food,130.0,UPI,Hyderabad,Paid electricity bill,86,1624095.0,18884.825581395347,0.8953488372093024,2021.0,12.0,3.0,0,Medium
T10591,U034,2019-07-30,Expense,Savings,178.0,Card,Chennai,Doctor visit late,91,843525.0,9269.505494505494,0.8571428571428571,2019.0,7.0,1.0,0,Medium
T06790,U141,2020-10-21,Income,Bonus,88623.0,UPI,Kolkata,Paid electricity bill,100,1907915.0,19079.15,0.84,2020.0,10.0,2.0,0,Extreme
T07558,U017,2019-10-11,Expense,Helath,622.0,Cash,Mumbai,Dinner at resto,71,735301.0,10356.352112676057,0.8309859154929577,2019.0,10.0,4.0,0,Large
T11326,U035,2021-03-02,Expense,Entertainment,319.0,UPI,Pune,Doctor visit,92,695941.0,7564.576086956522,0.8804347826086957,2021.0,3.0,1.0,0,Medium
T01069,U029,2020-11-12,Expense,Savings,194.0,Card,Hyderabad,Dinner at resto,84,1573128.0,18727.714285714286,0.9047619047619048,2020.0,11.0,3.0,0,Medium
T10722,U103,2022-07-25,Expense,Travel,638.0,Card,Kolkata,Paid electricity bill,89,980664.0,11018.696629213484,0.8314606741573034,2022.0,7.0,0.0,0,Large
T14793,U164,2022-11-07,Income,Other Income,60267.0,Unknown,Jaipur,,84,1716665.0,20436.488095238095,0.8809523809523809,2022.0,11.0,0.0,0,Extreme
T09670,U121,2022-05-07,Expense,Food,233.0,UPI,Jaipur,YkSVkf2gOTjgmM7,81,697855.0,8615.493827160493,0.8641975308641975,2022.0,5.0,5.0,1,Medium
T09706,U192,2020-02-09,Income,Bonus,34245.0,Bank Transfer,Hyderabad,Dinner at resto via app,91,964637.0,10600.406593406593,0.8351648351648352,2020.0,2.0,6.0,1,Extreme
T11478,U100,2021-04-26,Expense,,1398.0,Card,Lucknow,Grocery shopping,83,1736496.0,20921.63855421687,0.8674698795180723,2021.0,4.0,0.0,0,Very Large
T04452,U189,2020-10-16,Expense,tUilities,5659.0,Uupi,Ahmedabad,Gift,90,967555.0,10750.611111111111,0.8444444444444444,2020.0,10.0,4.0,0,Extreme
T03069,U115,,Expense,Food,44.0,UPI,,Dinner at resto,92,951395.0,10341.25,0.8369565217391305,,,,0,Small
T05165,U039,2020-10-27,Expense,Food,227.0,Card,Jaipur,Grocery shopping,86,1017618.0,11832.767441860466,0.8255813953488372,2020.0,10.0,1.0,0,Medium
T06292,U144,2019-12-14,Expense,Food,7727.0,UPI,Lucknow,Gift,79,2250009.0,28481.12658227848,0.759493670886076,2019.0,12.0,5.0,1,Extreme
T14087,U077,2019-08-24,Income,Bonus,67439.0,UPI,Bengaluru,Paid electricity bill,76,800527.0,10533.25,0.8289473684210527,2019.0,8.0,5.0,1,Extreme
T03782,U018,2021-03-22,Income,Other Income,83177.0,Cash,Chennai,Doctor visit,74,722254.0,9760.18918918919,0.8513513513513513,2021.0,3.0,0.0,0,Extreme
T04613,U037,2021-05-13,Income,Salary,97853.0,UPI,Kolkata,Gift,71,765590.0,10782.957746478873,0.8309859154929577,2021.0,5.0,3.0,0,Extreme
T08485,U080,2022-07-19,Expense,Entertainnment,728.0,Bank Transfer,Pune,Grocery shopping,95,704475.0,7415.526315789473,0.8947368421052632,2022.0,7.0,1.0,0,Large
T03290,U157,2021-05-04,Expense,Food,144.0,Card,Hyderabad,Gift,67,996520.0,14873.432835820895,0.7761194029850746,2021.0,5.0,1.0,0,Medium
T01800,U119,2022-11-22,Expense,Travel,1396.0,UPI,Delhi,Course fee,82,1763193.0,21502.353658536584,0.8536585365853658,2022.0,11.0,1.0,0,Very Large
T14159,U147,2020-01-16,Expense,Rent,328.0,Cash,Hyderabad,Netflix subscription,83,590604.0,7115.710843373494,0.8795180722891566,2020.0,1.0,3.0,0,Medium
T07879,U069,2021-10-24,Expense,Rent,1616.0,UPI,Jaipur,Doctor visit,83,1082186.0,13038.385542168675,0.7951807228915663,2021.0,10.0,6.0,1,Very Large
T14380,U012,2019-03-12,Expense,Entertainment,233.0,Card,Mumbai,Grocery shopping via app,75,354902.0,4732.026666666667,0.9466666666666667,2019.0,3.0,1.0,0,Medium
T02501,U055,2020-12-29,Expense,Food,30.0,Cash,Kolkata,Monthly rent,94,721339.0,7673.81914893617,0.8723404255319149,2020.0,12.0,1.0,0,Small
T07243,U050,2020-09-29,Income,Other Income,69200.0,Cash,Hyderabad,,77,604372.0,7848.987012987013,0.8961038961038961,2020.0,9.0,1.0,0,Extreme
T14702,U028,2020-02-12,Expense,Entertainment,627.0,Card,Ahmedabad,Grocery shopping,80,594071.0,7425.8875,0.8875,2020.0,2.0,2.0,0,Large
T00915,U071,2019-03-23,Expense,Travel,1975.0,Cash,Bengaluru,Su98IspPCzJI9c7,80,724117.0,9051.4625,0.8625,2019.0,3.0,5.0,1,Very Large
T08020,U172,2021-03-28,Expense,Education,1812.0,Acsh,chennai,Monthly rent late,77,675482.0,8772.493506493507,0.8701298701298701,2021.0,3.0,6.0,1,Very Large
T04289,U160,2021-06-02,Expense,Food,307.0,Card,Delhi,o24GtJ0jH7DHCxvb0p,85,1668734.0,19632.164705882355,0.8705882352941177,2021.0,6.0,2.0,0,Medium
T03796,U022,2020-06-27,Income,Bonus,82796.0,Bank Transfer,Bengaluru,Course fee,70,828855.0,11840.785714285714,0.7857142857142857,2020.0,6.0,5.0,1,Extreme
T03722,U104,2021-04-05,Expense,Education,761.0,Cash,Hyderabad,Doctor visit,71,802359.0,11300.830985915492,0.8450704225352113,2021.0,4.0,0.0,0,Large
T12968,U063,2021-01-29,Expense,Rent,681.0,Bank Transfer,Ahmedabad,Monthly rent late,77,510029.0,6623.7532467532465,0.9090909090909091,2021.0,1.0,4.0,0,Large
T07561,U090,2020-12-29,Income,Salary,46569.0,Cash,Chennai,Gift,101,1018641.0,10085.554455445545,0.8316831683168316,2020.0,12.0,1.0,0,Extreme
T12278,U016,2020-10-19,Income,Bonus,69036.0,UPI,Jaipur,Gift,86,606484.0,7052.139534883721,0.872093023255814,2020.0,10.0,0.0,0,Extreme
T06275,U161,2021-12-30,Expense,Utilities,203.0,Card,Bengaluru,Paid electricity bill via app,83,1074757.0,12948.87951807229,0.8192771084337349,2021.0,12.0,3.0,0,Medium
T12956,U126,2021-05-21,Expense,Food,485.0,Bank Transfer,Jaipur,,84,1747647.0,20805.321428571428,0.8690476190476191,2021.0,5.0,4.0,0,Medium
T10874,U149,2022-07-08,Expense,Food,259.0,UPI,Hyderabad,,96,1068688.0,11132.166666666666,0.8229166666666666,2022.0,7.0,4.0,0,Medium
T05615,U001,2019-08-31,Expense,Rent,157.0,Card,Jaipur,Paid electricity bill cash,90,1350099.0,15001.1,0.7555555555555555,2019.0,8.0,5.0,1,Medium
T10698,U017,2019-10-28,Income,Bonus,71862.0,UPI,lucknow,YE9NWyQ1jkjGiDOi,71,735301.0,10356.352112676057,0.8309859154929577,2019.0,10.0,0.0,0,Extreme
T09496,U087,2019-03-09,Expense,Traevl,428.0,Bank Transfer,,,84,517861.0,6165.011904761905,0.9047619047619048,2019.0,3.0,5.0,1,Medium
T11998,U057,2022-12-01,Expense,Trvael,146.0,Card,Chennai,Monthly rent,91,863054.0,9484.10989010989,0.8571428571428571,2022.0,12.0,3.0,0,Medium
T01174,U047,2021-03-22,Income,Bonus,51836.0,Cash,Pune,Monthly rent ,91,1310180.0,14397.582417582418,0.7802197802197802,2021.0,3.0,0.0,0,Extreme
T09625,U013,2020-02-12,Expense,Food,321.0,Bank Transfer,Jaipur,Monthly rent via app,77,846988.0,10999.844155844155,0.8181818181818182,2020.0,2.0,2.0,0,Medium
T09292,U084,2020-01-25,Expense,Rent,128.0,UPI,Lucknow,Gift cash,83,559797.0,6744.542168674699,0.9036144578313253,2020.0,1.0,5.0,1,Medium
T08599,U170,2021-06-19,Expense,Rent,912.0,Cash,Mumbai,Grocery shopping ,73,841602.0,11528.794520547945,0.821917808219178,2021.0,6.0,5.0,1,Large
T10101,U183,2019-04-23,Expense,Entertainment,42.0,Cash,,Course fee,87,625370.0,7188.16091954023,0.8735632183908046,2019.0,4.0,1.0,0,Small
T14821,U177,2019-10-03,Expense,nEtertainment,598.0,Cash,Bengaluru,Salary,89,738071.0,8292.932584269663,0.8764044943820225,2019.0,10.0,3.0,0,Large
T14808,U109,2022-07-10,Expense,Entertainment,115.0,Bank Transfer,Hyderabad,Monthly rent,70,815514.0,11650.2,0.8285714285714286,2022.0,7.0,6.0,1,Medium
T11271,U156,2020-03-28,Expense,Food,376.0,Cash,Delhi,Salary,77,651689.0,8463.493506493507,0.8571428571428571,2020.0,3.0,5.0,1,Medium
T07248,U189,2021-01-07,Expense,Savings,1017.0,Bank Transfer,Pune,Dinner at resto,90,967555.0,10750.611111111111,0.8444444444444444,2021.0,1.0,3.0,0,Very Large
T01406,U049,2022-11-14,Expense,Rent,54.0,UPI,Pune,Dinner at resto ,85,1849556.0,21759.482352941177,0.8352941176470589,2022.0,11.0,0.0,0,Small
T08243,U031,2022-03-21,Expense,Health,133.0,Card,Ahmedabad,8FXNyFniBykeF,88,763011.0,8670.579545454546,0.875,2022.0,3.0,0.0,0,Medium
T08362,U061,2020-12-04,Expense,Saings,69.0,Card,Lucknow,Grocery shopping,88,711061.0,8080.238636363636,0.8636363636363636,2020.0,12.0,4.0,0,Small
T02814,U025,2021-03-24,Expense,Rent,269.0,Cash,chennai,Paid electricity bill,82,1797717.0,21923.378048780487,0.8536585365853658,2021.0,3.0,2.0,0,Medium
T00310,U191,2022-10-10,Income,Salary,79013.0,Cash,Delhi,Monthly rent,99,1137459.0,11489.484848484848,0.8282828282828283,2022.0,10.0,0.0,0,Extreme
T05509,U114,2019-04-13,Expense,Food,1795.0,UPI,Kolkata,,91,774665.0,8512.802197802197,0.8681318681318682,2019.0,4.0,5.0,1,Very Large
T04091,U038,2022-08-13,Expense,Rent,1385.0,UPI,Chennai,Uber to office,84,670888.0,7986.761904761905,0.8809523809523809,2022.0,8.0,5.0,1,Very Large
T08968,U084,2019-07-19,Expense,Rent,676.0,Card,Kolkata,Paid electricity bill via app,83,559797.0,6744.542168674699,0.9036144578313253,2019.0,7.0,4.0,0,Large
T05671,U110,2021-12-10,Expense,Travel,1772.0,UPI,,Course fee,82,1520022.0,18536.853658536584,0.9146341463414634,2021.0,12.0,4.0,0,Very Large
T00368,U179,2020-01-04,Expense,Savings,181.0,Bank Transfer,Hyderabad,Grocery shopping,87,945163.0,10863.942528735632,0.8390804597701149,2020.0,1.0,5.0,1,Medium
T00571,U090,2019-11-22,Expense,Travel,130.0,Card,lucknow,Course fee,101,1018641.0,10085.554455445545,0.8316831683168316,2019.0,11.0,4.0,0,Medium
T12292,U049,2020-04-21,Expense,Rent,1051.0,Cash,Mumbai,Paid electricity bill,85,1849556.0,21759.482352941177,0.8352941176470589,2020.0,4.0,1.0,0,Very Large
T12609,U081,2020-06-15,Expense,Others,485.0,Bank Transfer,Kolkata,Grocery shopping,84,1283163.0,15275.75,0.7857142857142857,2020.0,6.0,0.0,0,Medium
T07612,U039,2021-02-06,Income,Bonus,62985.0,Cash,Bengaluru,Salary,86,1017618.0,11832.767441860466,0.8255813953488372,2021.0,2.0,5.0,1,Extreme
T12730,U091,2021-10-25,Expense,Food,124.0,UPI,Mumbai,Dinner at resto,90,700274.0,7780.822222222222,0.8666666666666667,2021.0,10.0,0.0,0,Medium
T09786,U122,2020-02-09,Expense,Rent,5912.0,Cash,Jaipur,Paid electricity bill via app,73,620185.0,8495.684931506848,0.863013698630137,2020.0,2.0,6.0,1,Extreme
T10456,U120,2021-10-15,Expense,Travel,189.0,Card,Kolkata,Monthly rent,67,545548.0,8142.507462686567,0.8656716417910447,2021.0,10.0,4.0,0,Medium
T13157,U171,2021-03-05,Income,Other Income,45583.0,Bank Transfer,Mumbai,Monthly rent,94,1195708.0,12720.297872340425,0.8085106382978723,2021.0,3.0,4.0,0,Extreme
T01542,U052,2021-09-11,Income,Other Income,67153.0,UPI,Bengaluru,Grocery shopping late,61,475036.0,7787.475409836065,0.8688524590163934,2021.0,9.0,5.0,1,Extreme
T11275,U123,2022-11-13,Expense,Food,1686.0,Bank Transfer,Pune,Gift via app,80,1173832.0,14672.9,0.75,2022.0,11.0,6.0,1,Very Large
T12640,U160,2022-01-16,Expense,Entertainment,1344.0,Card,Delhi,Paid electricity bill ,85,1668734.0,19632.164705882355,0.8705882352941177,2022.0,1.0,6.0,1,Very Large
T08367,U137,,Expense,Foood,497.0,Card,Ahmedabad,Gift via app,70,436102.0,6230.028571428571,0.9,,,,0,Medium
T04645,U005,2019-05-16,Expense,tilities,225.0,Cash,Mumbai,Netflix subscription,79,761948.0,9644.911392405063,0.8607594936708861,2019.0,5.0,3.0,0,Medium
T11457,U129,2020-08-27,Expense,Rent,1855.0,UPI,,Monthly rent,81,537492.0,6635.7037037037035,0.8888888888888888,2020.0,8.0,3.0,0,Very Large
T05366,U100,2019-04-01,Expense,Utilities,442.0,Cash,delhi,Doctor visit,83,1736496.0,20921.63855421687,0.8674698795180723,2019.0,4.0,0.0,0,Medium
T09863,U177,2021-06-15,Expense,Food,829.0,UPI,Hyderabad,Gift,89,738071.0,8292.932584269663,0.8764044943820225,2021.0,6.0,1.0,0,Large
T10708,U009,2020-03-11,Expense,Education,1422.0,Bank Transfer,Pune,Course fee,86,650503.0,7563.988372093023,0.8837209302325582,2020.0,3.0,2.0,0,Very Large
T06128,U035,2019-04-23,Expense,Rent,42.0,UPI,Bengaluru,Dinner at resto via app,92,695941.0,7564.576086956522,0.8804347826086957,2019.0,4.0,1.0,0,Small
T05042,U104,2019-02-10,Expense,Entertainment,1664.0,UPI,Hyderabad,Monthly rent cash,71,802359.0,11300.830985915492,0.8450704225352113,2019.0,2.0,6.0,1,Very Large
T08147,U158,2021-06-28,Expense,Savings,439.0,Card,Chennai,Dinner at resto,69,706578.0,10240.260869565218,0.8260869565217391,2021.0,6.0,0.0,0,Medium
T14528,U188,2021-11-16,Expense,Rent,935.0,Unknown,Chennai,Paid electricity bill,79,895223.0,11331.93670886076,0.8354430379746836,2021.0,11.0,1.0,0,Large
T00073,U037,2022-04-01,Expense,Rent,-470.0,UPI,Kolkata,,71,765590.0,10782.957746478873,0.8309859154929577,2022.0,4.0,4.0,0,
T04830,U177,2019-03-19,Expense,Rent,1495.0,UPI,Lucknow,Doctor visit,89,738071.0,8292.932584269663,0.8764044943820225,2019.0,3.0,1.0,0,Very Large
T10699,U015,2020-06-07,Expense,Rnet,196.0,Unknown,Mumbai,Salary ,81,715152.0,8829.037037037036,0.8641975308641975,2020.0,6.0,6.0,1,Medium
T05091,U013,2019-06-04,Expense,Savings,179.0,Bank Transfer,Delhi,Uber to office via app,77,846988.0,10999.844155844155,0.8181818181818182,2019.0,6.0,1.0,0,Medium
T04859,U130,2020-08-19,Expense,Food,5777.0,Cash,Ahmedabad,Gift,91,2031440.0,22323.516483516483,0.8241758241758241,2020.0,8.0,2.0,0,Extreme
T07864,U150,2021-02-07,Expense,Rent,106.0,UPI,Chennai,Netflix subscription,84,1827844.0,21760.04761904762,0.8452380952380952,2021.0,2.0,6.0,1,Medium
T06234,U120,2022-12-30,Income,Salary,56257.0,Bank Transfer,Pune,Uber to office,67,545548.0,8142.507462686567,0.8656716417910447,2022.0,12.0,4.0,0,Extreme
T11028,U058,2021-11-08,Expense,Rent,96.0,Card,Chennai,Doctor visit ,75,755303.0,10070.706666666667,0.84,2021.0,11.0,0.0,0,Small
T04270,U004,2019-10-24,Income,Bonus,49459.0,Bank Transfer,Mumbai,Netflix subscription cash,61,590155.0,9674.672131147541,0.8524590163934426,2019.0,10.0,3.0,0,Extreme
T06953,U053,2022-01-18,Expense,Travel,118.0,UPI,Lucknow,Dinner at resto,87,1164343.0,13383.252873563219,0.7931034482758621,2022.0,1.0,1.0,0,Medium
T14979,U101,2019-11-08,Expense,Education,406.0,Bank Transfer,Mumbai,Course fee,87,779929.0,8964.701149425287,0.8620689655172413,2019.0,11.0,4.0,0,Medium
T03737,U016,2019-07-09,Expense,Travel,1088.0,Cash,Mumbai,Uber to office late,86,606484.0,7052.139534883721,0.872093023255814,2019.0,7.0,1.0,0,Very Large
T14166,U020,2019-02-04,Expense,Food,402.0,Bank Transfer,Chennai,Course fee,101,1108349.0,10973.752475247526,0.8316831683168316,2019.0,2.0,0.0,0,Medium
T06949,U150,2021-07-06,Expense,Foood,255.0,Cash,Pune,,84,1827844.0,21760.04761904762,0.8452380952380952,2021.0,7.0,1.0,0,Medium
T10472,U182,2021-03-06,Expense,Food,928.0,Cash,Bengaluru,Monthly rent,85,958524.0,11276.75294117647,0.8235294117647058,2021.0,3.0,5.0,1,Large
T07055,U019,2022-08-19,Expense,Savings,162.0,UPI,Ahmedabad,,72,709321.0,9851.680555555555,0.8472222222222222,2022.0,8.0,4.0,0,Medium
T07284,U140,2019-03-16,Expense,Rent,103.0,Bank Transfer,Pune,,76,770423.0,10137.144736842105,0.8552631578947368,2019.0,3.0,5.0,1,Medium
T07272,U057,2020-05-29,Expense,Food,284.0,UPI,Kolkata,Gift,91,863054.0,9484.10989010989,0.8571428571428571,2020.0,5.0,4.0,0,Medium
T01781,U176,2021-02-04,Expense,TTravel,196.0,Bank Transfer,Mumbai,Grocery shopping,84,2161513.0,25732.29761904762,0.7976190476190477,2021.0,2.0,3.0,0,Medium
T06448,U025,2022-12-02,Expense,Food,200.0,Unknown,Ahmedabad,ztMQDSXnaFyay,82,1797717.0,21923.378048780487,0.8536585365853658,2022.0,12.0,4.0,0,Medium
T09968,U119,2020-12-23,Expense,Rent,247.0,Bank Transfer,Bengaluru,Course fee,82,1763193.0,21502.353658536584,0.8536585365853658,2020.0,12.0,2.0,0,Medium
T01535,U166,2020-02-28,Expense,Rent,312.0,Cash,Lucknow,Doctor visit,98,1747558.0,17832.224489795917,0.7244897959183674,2020.0,2.0,4.0,0,Medium
T03106,U024,2019-10-25,Income,Other Income,59241.0,Bank Transfer,Ahmedabad,Gift,77,1154073.0,14987.961038961039,0.7922077922077922,2019.0,10.0,4.0,0,Extreme
T03766,U008,2022-12-31,Expense,Rent,999999.0,UPI,,Monthly rent,80,1584780.0,19809.75,0.9,2022.0,12.0,5.0,1,Extreme
T11527,U067,2019-07-26,Expense,Rent,351.0,Bank Transfer,Mumbai,D3YlleuZ,72,747224.0,10378.111111111111,0.8472222222222222,2019.0,7.0,4.0,0,Medium
T13793,U048,2020-08-05,Expense,Food,6419.0,Card,Mumbai,Grocery shopping,83,422977.0,5096.108433734939,0.927710843373494,2020.0,8.0,2.0,0,Extreme
T04961,U100,2019-08-15,Expense,Food,390.0,Bank Transfer,Lucknow,Uber to office,83,1736496.0,20921.63855421687,0.8674698795180723,2019.0,8.0,3.0,0,Medium
T03331,U006,2022-05-12,Expense,Rent,173.0,Bank Transfer,Kolkata,Course fee,71,766848.0,10800.676056338029,0.8450704225352113,2022.0,5.0,3.0,0,Medium
T12838,U025,2021-12-01,Expense,Entertainment,362.0,Card,Mumbai,Doctor visit,82,1797717.0,21923.378048780487,0.8536585365853658,2021.0,12.0,2.0,0,Medium
T13595,U115,2021-05-10,Expense,Savings,238.0,Card,Jaipur,Doctor visit,92,951395.0,10341.25,0.8369565217391305,2021.0,5.0,0.0,0,Medium
T07773,U117,2020-08-29,Expense,Entertainment,120.0,Card,Chennai,Dinner at resto,93,1848899.0,19880.63440860215,0.8602150537634409,2020.0,8.0,5.0,1,Medium
T04395,U089,2022-11-29,Expense,Utilities,240.0,Card,Bengaluru,Paid electricity bill,84,1037927.0,12356.27380952381,0.7976190476190477,2022.0,11.0,1.0,0,Medium
T01394,U192,2019-02-24,Expense,Food,4411.0,UPI,Mumbai,Doctor visit,91,964637.0,10600.406593406593,0.8351648351648352,2019.0,2.0,6.0,1,Very Large
T05996,U005,2019-03-25,Expense,Others,39.0,Cash,Lucknow,Uber to office,79,761948.0,9644.911392405063,0.8607594936708861,2019.0,3.0,0.0,0,Small
T12555,U146,2019-12-15,Expense,Education,2167.0,Bank Transfer,Ahmedabad,Gift,79,1601411.0,20271.025316455696,0.8860759493670886,2019.0,12.0,6.0,1,Very Large
T03963,U180,2021-01-24,Expense,Rent,525.0,Bank Transfer,Kolkata,Monthly rent late,74,424371.0,5734.743243243243,0.9054054054054054,2021.0,1.0,6.0,1,Large
T04257,U003,2019-07-09,Expense,Others,1284.0,Card,Jaipur,Netflix subscription cash,84,1097724.0,13068.142857142857,0.7976190476190477,2019.0,7.0,1.0,0,Very Large
T01785,U048,2019-06-04,Expense,Food,84.0,Card,Mumbai,Uber to office,83,422977.0,5096.108433734939,0.927710843373494,2019.0,6.0,1.0,0,Small
T11777,U086,2019-07-02,Expense,Travel,54.0,Cash,Pune,Monthly rent,92,773273.0,8405.141304347826,0.8695652173913043,2019.0,7.0,1.0,0,Small
T07206,U030,2019-05-15,Expense,Health,198.0,Cash,Mumbai,Monthly rent,79,565507.0,7158.316455696203,0.8860759493670886,2019.0,5.0,2.0,0,Medium
T01030,U040,2022-06-28,Expense,Entertainment,631.0,Cash,Pune,Uber to office,80,890634.0,11132.925,0.825,2022.0,6.0,1.0,0,Large
T08712,U082,2019-02-25,Expense,Travel,586.0,Card,Lucknow,,85,1779994.0,20941.105882352942,0.8470588235294118,2019.0,2.0,0.0,0,Large
T10639,U046,2021-03-14,Expense,Rent,2101.0,Card,Pune,OyP4beB01vwwljXPN,77,1657066.0,21520.33766233766,0.8831168831168831,2021.0,3.0,6.0,1,Very Large
T07211,U191,2022-05-01,Expense,Rent,1349.0,Card,Pune,Dinner at resto,99,1137459.0,11489.484848484848,0.8282828282828283,2022.0,5.0,6.0,1,Very Large
T05320,U185,2020-06-25,Expense,Rentt,5613.0,Cash,Delhi,Gift via app,79,953991.0,12075.835443037975,0.8227848101265823,2020.0,6.0,3.0,0,Extreme
T01915,U072,2021-04-03,Expense,Rent,332.0,Cash,Jaipur,Course fee,74,1269815.0,17159.662162162163,0.7027027027027027,2021.0,4.0,5.0,1,Medium
T00239,U071,2019-11-09,Expense,Others,370.0,Cash,Delhi,Monthly rent ,80,724117.0,9051.4625,0.8625,2019.0,11.0,5.0,1,Medium
T07556,U107,2022-01-14,Expense,Savings,720.0,Card,Chennai,Grocery shopping,76,1663482.0,21887.92105263158,0.868421052631579,2022.0,1.0,4.0,0,Large
T09802,U145,2022-02-15,Expense,Utilities,86.0,Cash,Lucknow,Netflix subscription,83,598602.0,7212.0722891566265,0.891566265060241,2022.0,2.0,1.0,0,Small
